식품명,식품대분류명,대표식품명,식품중분류명
피자_야채킹피자 밀도우 (R),빵 및 과자류,피자,해당없음
피자_야채킹피자 씬도우 (L),빵 및 과자류,피자,해당없음
피자_야채킹피자 씬도우 (R),빵 및 과자류,피자,해당없음
피자_야채피자 (L),빵 및 과자류,피자,해당없음
피자_야채피자 (L),빵 및 과자류,피자,해당없음
피자_야채피자 (L),빵 및 과자류,피자,해당없음
피자_야채피자 (L),빵 및 과자류,피자,해당없음
피자_야채피자 (L),빵 및 과자류,피자,해당없음
피자_야채피자 (L),빵 및 과자류,피자,해당없음
피자_야채피자 (M),빵 및 과자류,피자,해당없음
피자_야채피자 (R),빵 및 과자류,피자,해당없음
피자_야채피자 (XL),빵 및 과자류,피자,해당없음
피자_야채피자 (XL),빵 및 과자류,피자,해당없음
피자_야채피자 리치골드 (L),빵 및 과자류,피자,해당없음
피자_야채피자 리치골드 (M),빵 및 과자류,피자,해당없음
피자_얌얌페페로니피자,빵 및 과자류,피자,해당없음
피자_양송이더블불고피자 (L),빵 및 과자류,피자,해당없음
피자_어깨피자 (L),빵 및 과자류,피자,해당없음
피자_어니언불고기피자 (L),빵 및 과자류,피자,해당없음
피자_언더더씨피자 (L),빵 및 과자류,피자,해당없음
피자_언더더씨피자 (R),빵 및 과자류,피자,해당없음
피자_에그머니나피자 (L),빵 및 과자류,피자,해당없음
피자_에그콘피자 (L),빵 및 과자류,피자,해당없음
피자_오리지널슈프림피자 마니아 에어도우 (L),빵 및 과자류,피자,해당없음
피자_오리지널슈프림피자 마니아 에어도우 (M),빵 및 과자류,피자,해당없음
피자_오리지널슈프림피자 마니아 파마산엣지 (L),빵 및 과자류,피자,해당없음
피자_오리지널슈프림피자 마니아 파마산엣지 (M),빵 및 과자류,피자,해당없음
피자_오지치즈후라이피자,빵 및 과자류,피자,해당없음
피자_옥수수피자 (L),빵 및 과자류,피자,해당없음
피자_올미트피자 (F),빵 및 과자류,피자,해당없음
피자_올미트피자 (L),빵 및 과자류,피자,해당없음
피자_올미트피자 (P),빵 및 과자류,피자,해당없음
피자_올미트피자 (R),빵 및 과자류,피자,해당없음
피자_올스타피자 (L),빵 및 과자류,피자,해당없음
피자_올포유피자 (L),빵 및 과자류,피자,해당없음
피자_와규눈꽃스테이크피자,빵 및 과자류,피자,해당없음
피자_와규베스트플래버피자 (L),빵 및 과자류,피자,해당없음
피자_와규소보로피자 (L),빵 및 과자류,피자,해당없음
피자_와규소보로피자 (M),빵 및 과자류,피자,해당없음
피자_와이키키피자 골드스윗 (L),빵 및 과자류,피자,해당없음
피자_와이키키피자 골드스윗 (R),빵 및 과자류,피자,해당없음
피자_와이키키피자 리코타링 (L),빵 및 과자류,피자,해당없음
피자_와이키키피자 리코타링 (R),빵 및 과자류,피자,해당없음
피자_와이키키피자 석쇠 (L),빵 및 과자류,피자,해당없음
피자_와이키키피자 석쇠 (R),빵 및 과자류,피자,해당없음
피자_와이키키피자 씬도우 (L),빵 및 과자류,피자,해당없음
피자_와이키키피자 씬도우 (R),빵 및 과자류,피자,해당없음
피자_와이키키피자 치즈링 (L),빵 및 과자류,피자,해당없음
피자_와이키키피자 치즈링 (R),빵 및 과자류,피자,해당없음
피자_왕손뚱베이컨피자 (L),빵 및 과자류,피자,해당없음
피자_용암불고기피자 (L),빵 및 과자류,피자,해당없음
피자_용암불고기피자 (R),빵 및 과자류,피자,해당없음
피자_우리고구마 오리지널 (L),빵 및 과자류,피자,해당없음
피자_우주선피자,빵 및 과자류,피자,해당없음
피자_울트라콤비네이션피자 (L),빵 및 과자류,피자,해당없음
피자_웃음꽃피자 (L),빵 및 과자류,피자,해당없음
피자_웃음꽃피자 (R),빵 및 과자류,피자,해당없음
피자_웨지포테이토 피자 마니아 에어도우 (L),빵 및 과자류,피자,해당없음
피자_웨지포테이토 피자 마니아 에어도우 (M),빵 및 과자류,피자,해당없음
피자_웨지포테이토 피자 마니아 파마산엣지 (L),빵 및 과자류,피자,해당없음
피자_웨지포테이토 피자 마니아 파마산엣지 (M),빵 및 과자류,피자,해당없음
피자_웨지포테이토피자,빵 및 과자류,피자,해당없음
피자_웨지포테이토피자 (L),빵 및 과자류,피자,해당없음
피자_웨지포테이토피자 (M),빵 및 과자류,피자,해당없음
피자_웰빙다이어트야채피자 (L),빵 및 과자류,피자,해당없음
피자_위스콘신치즈포테이토피자 (F),빵 및 과자류,피자,해당없음
피자_위스콘신치즈포테이토피자 (L),빵 및 과자류,피자,해당없음
피자_위스콘신치즈포테이토피자 (P),빵 및 과자류,피자,해당없음
피자_유로코베스트피자,빵 및 과자류,피자,해당없음
피자_이탈리안 치즈피자 (L),빵 및 과자류,피자,해당없음
피자_이탈리안치즈피자 (L),빵 및 과자류,피자,해당없음
피자_이탈리안치즈피자 바이트 (L),빵 및 과자류,피자,해당없음
피자_인싸피자 (L),빵 및 과자류,피자,해당없음
피자_전주불백피자 (L),빵 및 과자류,피자,해당없음
피자_전주불백피자 (R),빵 및 과자류,피자,해당없음
피자_점보꿀고구마피자 (L),빵 및 과자류,피자,해당없음
피자_점보불고기피자 (L),빵 및 과자류,피자,해당없음
피자_점보스테이크불갈비피자 (L),빵 및 과자류,피자,해당없음
피자_점보콤비네이션피자 (L),빵 및 과자류,피자,해당없음
피자_점보포테이토피자 (L),빵 및 과자류,피자,해당없음
피자_정원초과피자,빵 및 과자류,피자,해당없음
피자_제노베제 살시챠 포카챠,빵 및 과자류,피자,해당없음
피자_제주 고르곤졸라피자 메가크런치 씬 (L),빵 및 과자류,피자,해당없음
피자_존스페이버릿피자 (F),빵 및 과자류,피자,해당없음
피자_존스페이버릿피자 (L),빵 및 과자류,피자,해당없음
피자_존스페이버릿피자 (P),빵 및 과자류,피자,해당없음
피자_직화바베큐피자,빵 및 과자류,피자,해당없음
피자_직화불고기피자,빵 및 과자류,피자,해당없음
피자_직화불고기피자 (L),빵 및 과자류,피자,해당없음
피자_직화불고기피자 (L),빵 및 과자류,피자,해당없음
피자_직화불고기피자 리치골드 (L),빵 및 과자류,피자,해당없음
피자_직화불고기피자 리치골드 (M),빵 및 과자류,피자,해당없음
피자_직화불고기피자 치즈크러스트 (L),빵 및 과자류,피자,해당없음
피자_직화불고기피자치즈크러스트 (M),빵 및 과자류,피자,해당없음
피자_직화스테이크피자 (L),빵 및 과자류,피자,해당없음
피자_직화파인애플피자,빵 및 과자류,피자,해당없음
피자_직화홀릭바이트피자,빵 및 과자류,피자,해당없음
피자_진짜감자피자 (L),빵 및 과자류,피자,해당없음
피자_짱감자피자 고구마크러스트 (L),빵 및 과자류,피자,해당없음
피자_짱감자피자 고구마크러스트 (R),빵 및 과자류,피자,해당없음
피자_짱감자피자 라이스골드 (F),빵 및 과자류,피자,해당없음
피자_짱감자피자 라이스골드 (L),빵 및 과자류,피자,해당없음
피자_짱감자피자 라이스골드 (R),빵 및 과자류,피자,해당없음
피자_짱감자피자 라이스바이트 (F),빵 및 과자류,피자,해당없음
피자_짱감자피자 밀스크린 (L),빵 및 과자류,피자,해당없음
피자_짱감자피자 밀스크린 (R),빵 및 과자류,피자,해당없음
피자_짱감자피자 밀스크린고구마크러스트 (L),빵 및 과자류,피자,해당없음
피자_짱감자피자 밀스크린고구마크러스트 (R),빵 및 과자류,피자,해당없음
피자_짱감자피자 밀스크린체다크림크러스트 (L),빵 및 과자류,피자,해당없음
피자_짱감자피자 밀스크린체다크림크러스트 (R),빵 및 과자류,피자,해당없음
피자_짱감자피자 밀스크린치즈크러스트 (L),빵 및 과자류,피자,해당없음
피자_짱감자피자 밀스크린치즈크러스트 (R),빵 및 과자류,피자,해당없음
피자_짱감자피자 백미스크린 (L),빵 및 과자류,피자,해당없음
피자_짱감자피자 백미스크린 (R),빵 및 과자류,피자,해당없음
피자_짱감자피자 백미스크린치즈크러스트 (L),빵 및 과자류,피자,해당없음
피자_짱감자피자 백미스크린치즈크러스트 (R),빵 및 과자류,피자,해당없음
피자_짱감자피자 석쇠 (F),빵 및 과자류,피자,해당없음
피자_짱감자피자 석쇠 (L),빵 및 과자류,피자,해당없음
피자_짱감자피자 석쇠 (R),빵 및 과자류,피자,해당없음
피자_짱감자피자 씬 (L),빵 및 과자류,피자,해당없음
피자_짱감자피자 씬 (R),빵 및 과자류,피자,해당없음
피자_짱감자피자 체다크림크러스트 (L),빵 및 과자류,피자,해당없음
피자_짱감자피자 체다크림크러스트 (R),빵 및 과자류,피자,해당없음
피자_짱감자피자 치즈크러스트 (F),빵 및 과자류,피자,해당없음
피자_짱감자피자 치즈크러스트 (L),빵 및 과자류,피자,해당없음
피자_짱감자피자 치즈크러스트 (L),빵 및 과자류,피자,해당없음
피자_짱감자피자 치즈크러스트 (R),빵 및 과자류,피자,해당없음
피자_짱감자피자 치즈크러스트 (R),빵 및 과자류,피자,해당없음
피자_짱감자피자 팬 (F),빵 및 과자류,피자,해당없음
피자_짱감자피자 팬 (L),빵 및 과자류,피자,해당없음
피자_짱감자피자 팬 (L),빵 및 과자류,피자,해당없음
피자_짱감자피자 팬 (R),빵 및 과자류,피자,해당없음
피자_짱감자피자 팬 (R),빵 및 과자류,피자,해당없음
피자_짱감자피자 흑미스크린 (L),빵 및 과자류,피자,해당없음
피자_짱감자피자 흑미스크린 (R),빵 및 과자류,피자,해당없음
피자_짱감자피자 흑미스크린치즈크러스트 (L),빵 및 과자류,피자,해당없음
피자_짱감자피자 흑미스크린치즈크러스트 (R),빵 및 과자류,피자,해당없음
피자_쭈꾸미피자 (L),빵 및 과자류,피자,해당없음
피자_찐3 피자,빵 및 과자류,피자,해당없음
피자_찐4포자,빵 및 과자류,피자,해당없음
피자_찐페퍼로니피자 씬크러스트11 (R),빵 및 과자류,피자,해당없음
피자_차슈(불갈비)피자 (L),빵 및 과자류,피자,해당없음
피자_차슈(불갈비)피자 (M),빵 및 과자류,피자,해당없음
피자_찹스테이크피자 (XL),빵 및 과자류,피자,해당없음
피자_첫사랑피자 (L),빵 및 과자류,피자,해당없음
피자_체다골드포테이토피자 골드스윗 (L),빵 및 과자류,피자,해당없음
피자_체다골드포테이토피자 골드스윗 (R),빵 및 과자류,피자,해당없음
피자_체다골드포테이토피자 리코타링 (L),빵 및 과자류,피자,해당없음
피자_체다골드포테이토피자 리코타링 (R),빵 및 과자류,피자,해당없음
피자_체다골드포테이토피자 석쇠 (L),빵 및 과자류,피자,해당없음
피자_체다골드포테이토피자 석쇠 (R),빵 및 과자류,피자,해당없음
피자_체다골드포테이토피자 씬도우 (L),빵 및 과자류,피자,해당없음
피자_체다골드포테이토피자 씬도우 (R),빵 및 과자류,피자,해당없음
피자_체다골드포테이토피자 치즈링 (L),빵 및 과자류,피자,해당없음
피자_체다골드포테이토피자 치즈링 (R),빵 및 과자류,피자,해당없음
피자_체다바베큐필레피자 (L),빵 및 과자류,피자,해당없음
피자_체다베이컨고구마피자 (L),빵 및 과자류,피자,해당없음
피자_체다소세지피자 (L),빵 및 과자류,피자,해당없음
피자_체다소세지피자 바이트 (L),빵 및 과자류,피자,해당없음
피자_체다스리라차케이준불고기피자 (L),빵 및 과자류,피자,해당없음
피자_체다왕손뚱베이컨피자 (L),빵 및 과자류,피자,해당없음
피자_체다치즈피자,빵 및 과자류,피자,해당없음
피자_체다콤비네이션피자 (L),빵 및 과자류,피자,해당없음
피자_체다폭탄베이컨체다피자,빵 및 과자류,피자,해당없음
피자_치왕피자 고구마크러스트 (L),빵 및 과자류,피자,해당없음
피자_치왕피자 밀스크린고구마크러스트 (L),빵 및 과자류,피자,해당없음
피자_치왕피자 밀스크린체다크림크러스트 (L),빵 및 과자류,피자,해당없음
피자_치왕피자 밀스크린치즈크러스트 (L),빵 및 과자류,피자,해당없음
피자_치왕피자 체다크림크러스트 (L),빵 및 과자류,피자,해당없음
피자_치왕피자 치즈크러스트 (L),빵 및 과자류,피자,해당없음
피자_치즈 나폴리 (L),빵 및 과자류,피자,해당없음
피자_치즈 더블치즈엣지  오리지널 (L),빵 및 과자류,피자,해당없음
피자_치즈 마니아 피자,빵 및 과자류,피자,해당없음
피자_치즈 슈퍼시드함유도우 (L),빵 및 과자류,피자,해당없음
피자_치즈 씬 (L),빵 및 과자류,피자,해당없음
피자_치즈 오리지널 (L),빵 및 과자류,피자,해당없음
피자_치즈多피자,빵 및 과자류,피자,해당없음
피자_치즈더포테이토피자 마니아 에어도우 (L),빵 및 과자류,피자,해당없음
피자_치즈더포테이토피자 마니아 에어도우 (M),빵 및 과자류,피자,해당없음
피자_치즈더포테이토피자 마니아 파마산엣지 (L),빵 및 과자류,피자,해당없음
피자_치즈더포테이토피자 마니아 파마산엣지 (M),빵 및 과자류,피자,해당없음
피자_치즈로니피자 (L),빵 및 과자류,피자,해당없음
피자_치즈로니피자 (R),빵 및 과자류,피자,해당없음
피자_치즈바이트피자 (L),빵 및 과자류,피자,해당없음
피자_치즈블라썸 스테이크피자 골드 (L),빵 및 과자류,피자,해당없음
